what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329179351839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179406097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179406312
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179406496
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179406667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179406832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407528
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179407904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179408080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179408288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179408472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179408648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179409080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329179441789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329179450584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329179460344
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179469369
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179469713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179470617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179470936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329179474448
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329179586748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329179587521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180094726
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180187353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180198532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180317124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329180489493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329180491711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329180496506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329180498063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1329180527801
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1329180542222
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.findNext",1329180555255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180641176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180641447
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180641847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642367
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180642847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643511
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180643847
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180644375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329180645079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329180792335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329180804019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180804973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180822153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329180828288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180829619
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180862611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329180867568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329180869598
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329180876985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180877616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180906147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180919157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180933364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329180982209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180983035
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329180998521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181012992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181017200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329181034762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181036573
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181051450
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1329181101186
opened,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1329181101241
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1329181101264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1329181101264
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181116605
closed,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1329181116607
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1329181127962
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181129605
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1329181130640
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1329181184391
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181223173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181232280
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181253649
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.textEnd",1329181278246
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181334915
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181360743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329181388375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181390717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181414775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181430632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329181430658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181438235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181440073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181483297
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181494264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181494683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329181496990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181497921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181511845
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181512461
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181523214
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181525044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329181532464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181533633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181547383
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181547992
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181554386
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181555119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181558544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329181564572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181566244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181613623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329181615059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181676917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329181676941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181686111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181715045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329181719768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329181728285
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329181734000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329181738955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1329181743225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329181754190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181854727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181854926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855422
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855750
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181855902
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181856334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181944652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181944868
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181945052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181945236
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181945436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181946164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329181970930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329181974031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329181989171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182013825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182033000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052801
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182052977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182053145
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182053305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182053473
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182053641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182053881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182054265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115080
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182115943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182116983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182117151
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182117327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182117503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182117943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182118743
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182136463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182136666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182136831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182136991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182142567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182142759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182142926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329182143095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329182156332
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182157427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182174241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182186538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182196103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329182196213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182197204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182205036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329182209934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182210768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182663361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182665538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182666502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182666779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182724060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182732708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182749894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329182750037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182751104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182864445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182886154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182966101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182971264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329182977008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329183013925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183015055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183098886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183120477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183209420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183219774
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183262711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329183275353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184027158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329184039308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184040266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184148515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329184423734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184424546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184442817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329184451330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184452094
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184473101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329184501072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184501810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184782270
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184821719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184918739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184931431
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184943352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184944634
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329184984391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329185067617
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185069934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185092269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329185101138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185101917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185295154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185296692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185357363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185375929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185439716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329185439871
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185440650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185462376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329185464647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329198609870
