what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171473567
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171511050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171644396
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171698783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329171707485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329171707685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329171707852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329171708013
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329171708181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171733998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329171749486
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1329172045885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172056108
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329172061087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329172064917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172067715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172473322
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329172489182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172490708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172499795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172509010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172511283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329172520293
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172521193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172531982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172536182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172541789
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329172561979
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172564229
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172578137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329172632179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172635366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172638734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172646821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329172651386
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172655606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172659366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172674365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172685333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172689213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172725450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172730098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172732970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172735881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172743361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172747217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172749905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329172754985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172799266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329172801223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329172805542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172807945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172812161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172814993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172817025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172819513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172821209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172823025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329172824609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329172920487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172921349
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172942953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172952570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1329172952602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172964255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172974248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329172981662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173004274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173010696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173018372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173043407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173043572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173044709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173051619
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173061763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173062638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173329689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329173341840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329173347336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173351025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173358049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAs",1329173358182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329173366307
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1329173389755
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1329173389870
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329173397205
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329173397263
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewOpen",1329173397268
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173405097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173405871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173427505
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1329173432976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173435784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173467747
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173489820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173490682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173500961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173505228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173505964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173540249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173547495
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173561589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173577628
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173581599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173586218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173587311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173598229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173604336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173605139
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173633445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173641500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173657904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329173658022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173658851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173686916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329173689507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173707013
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173871483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329173891562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174068237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174324233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174356120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174694534
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174695077
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174695485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174695885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174696309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174703966
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174704837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174708941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174709421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174711821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174788552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329174808046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174809292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174833849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174864566
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174878834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329174886652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174891751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174900780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174906776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329174918468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174936391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174936575
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174936759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174936927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174937087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174937254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174964510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174964758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174964958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174965150
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174965318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174965510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174965670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174965854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174966070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174966622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329174968974
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175009204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175068457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175098097
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329175104961
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329175110772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175113591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329175130036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175131104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175158646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329175183930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175184765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175206059
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329175255206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175255902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175263120
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329175267660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175268338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175281722
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.textEnd",1329175303103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1329175313502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175317463
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329175325916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175326769
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175334330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329175351730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175359603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175542321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175559383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329175596314
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1329175608998
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329175609354
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewOpen",1329175609360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329175651572
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329175652916
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1329175661298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textEnd",1329175662568
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175667578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175904206
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175904357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175904518
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175904669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329175905181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175958956
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1329175961529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329175966227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329175967424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329176072212
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329176079978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176080916
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176088065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329176127309
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176128021
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176140631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329176144441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176145075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176151173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176299537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329176314535
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176315899
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176326209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1329176336942
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1329176340274
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textEnd",1329176343131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1329176344017
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329176353557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329176366165
